ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols
177548,10/177548.png,./10/177548.png,other_service,other_service|education,"Other services (dating, tax, legal, loan, religious, printing, catering, etc.)|Education (universities, colleges, kindergarten, online degrees, etc.)",educated|alert|emotional|disturbed,"Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Disturbed(disgusted,shocked)",Concern|Sex|Drug use|funny/art|education
174179,10/174179.png,./10/174179.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",amused|fashionable|alert|active,"Amused(humored,laughing)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Christmas|Christmas/Decoration|athletic/fitness|sex appeal|Health/Exercise
172124,10/172124.png,./10/172124.png,restaurant,restaurant,"Restaurants, cafe, fast food",active|alert|eager,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Meaty/Big|flavorful/filling|Fun/Friendliness
173882,10/173882.png,./10/173882.png,domestic_violence,domestic_violence|safety|human_right,"Domestic violence|Safety, safe driving, fire safety|Human rights",alarmed|creative|confident|conscious,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)",Physical Abuse/Pain|Injury/Pain|Child abuse|fragile|Child abuse
175087,10/175087.png,./10/175087.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|alert|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Together|Friends/things that go together|Friendship|snacking/food/combination|Togetherness/Belonging
177465,10/177465.png,./10/177465.png,domestic_violence,domestic_violence|safety,"Domestic violence|Safety, safe driving, fire safety",alarmed|educated|sad|disturbed,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Sad(depressed,upset,betrayed,distant)|Disturbed(disgusted,shocked)",Music/Death|death/car accident/impaired awareness/danger|death|death|Death
172155,10/172155.png,./10/172155.png,clothing,clothing|education,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)|Education (universities, colleges, kindergarten, online degrees, etc.)",fashionable|alert|educated|empathetic|emotional,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Friendship|fashion/clothes|Childhood/Family/Innocence|Friendship
176051,10/176051.png,./10/176051.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|cheerful|youthful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Youthful(childlike)|Eager(hungry,thirsty,passionate)",Gum/Long Lasting|Love|unity/lasting|marriage|Marriage/Lifetime
172795,10/172795.png,./10/172795.png,safety,safety|cleaning,"Safety, safe driving, fire safety|Cleaning products (detergents, fabric softeners, soap, tissues, paper towels, etc.)",alert|creative|cheerful|amused|calm,"Alert(attentive,curious)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Monster/Angry|Bacteria|Germs|Scary/Disgusting|germs/danger
171203,10/171203.png,./10/171203.png,home_appliance,home_appliance|shopping,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)|Shopping (department stores, drug stores, groceries, etc.)",educated|thrifty|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Thrifty(frugal)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",HOUSEHOLD ITEMS
177002,10/177002.png,./10/177002.png,domestic_violence,domestic_violence,Domestic violence,alarmed|creative|alert|afraid,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)|Afraid(horrified,scared,fearful)",Abuse/violence|Physical abuse/Spousal abuse|Abuse|abuse|Domestic Violence/Abuse
172815,10/172815.png,./10/172815.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",alarmed|creative|amused|eager,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",Break/Split|break/no boss|stress/broken|Stress/Nagging|damaged
170851,10/170851.png,./10/170851.png,environment,environment,"Environment, nature, pollution, wildlife",alert|alarmed|afraid|disturbed|creative,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Creative(inventive,productive)",death|Environmental Impact|suicide|suicide
171586,10/171586.png,./10/171586.png,soda,soda,"Soda, juice, milk, energy drinks, water",alert|eager|creative|cheerful|calm,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",fresh natural|pure/ natural|nutrition|grape|Natural 
177628,10/177628.png,./10/177628.png,home_appliance,home_appliance|chocolate,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)|Chocolate, cookies, candy, ice cream",eager|grateful|creative|amused|loving,"Eager(hungry,thirsty,passionate)|Grateful(thankful)|Creative(inventive,productive)|Amused(humored,laughing)|Loving(loved,romantic)",chocolate|luxury|Relaxation|Tanning|Melting chololate
176139,10/176139.png,./10/176139.png,alcohol,alcohol|smoking_alcohol_abuse,"Alcohol|Smoking, alcohol abuse",creative|angry|alert,"Creative(inventive,productive)|Angry(annoyed,irritated)|Alert(attentive,curious)",fustrastion|Domestic Violence|Alcoholism|alcoholism/abuse|Drinking problem
173979,10/173979.png,./10/173979.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|conscious|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",Patriotic/Cool|cool/refreshing|cool/refreshing|Fresh/Refreshing|refreshing
173371,10/173371.png,./10/173371.png,restaurant,restaurant,"Restaurants, cafe, fast food",persuaded|creative|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Food/ Surprise|stealth/disguise|Mask|Mask/Incognito|pig snout
172688,10/172688.png,./10/172688.png,seasoning,seasoning,"Seasoning, condiments, ketchup",alert|eager|creative|amused|empathetic|emotional,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Amused(humored,laughing)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Communication/Classic|gossip|Family/Happiness
172126,10/172126.png,./10/172126.png,coffee,coffee,"Coffee, tea",cheerful|alert|calm|active,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Alert(attentive,curious)|Calm(soothed,peaceful,comforted,fullfilled,cozy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Love/Heavenly|love|Heart/love |Love|Love Coffee
172570,10/172570.png,./10/172570.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Natural/Fresh|Freshness|fresh/natural/healthy|Farm fresh
174119,10/174119.png,./10/174119.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",confident|active,"Confident(assured,strong,healthy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",energy|tired|Exhaustion/Past|Tiredness/lack of energy|Fitness/Endurance
172095,10/172095.png,./10/172095.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|conscious|eager,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Eager(hungry,thirsty,passionate)",royalty|natural/healthy/flavorful|Freshness/Fanciness
175861,10/175861.png,./10/175861.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|conscious,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",sexy|Fitness/Attractiveness|strength/youth/masculinity|Fierceness/Fitness|strength
173170,10/173170.png,./10/173170.png,human_right,human_right,Human rights,youthful|creative|cheerful|loving,"Youthful(childlike)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Loving(loved,romantic)",Janitor/Career|blue collar worker|prejudice/discrimination/stereotype|racism|discrimination
175685,10/175685.png,./10/175685.png,domestic_violence,domestic_violence|human_right,Domestic violence|Human rights,creative|alert|conscious,"Creative(inventive,productive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)",Domestic violence|Abuse/Injury|violence/abuse|Physical abuse/Violence|physical abuse
170778,10/170778.png,./10/170778.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",jewel|jewels|sex|Cosmetics
173047,10/173047.png,./10/173047.png,animal_right,animal_right,"Animal rights, animal abuse",empathetic|alert|emotional|active,"Empathetic(sympathetic,supportive,understanding,receptive)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",death/violence/animal testing|Death/Murder|violence/death/suffering/cruelty|Animal testing/Animal torture|Death
170358,10/170358.png,./10/170358.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)","energetic|new, refreshing|COLD AND REFRESHING"
173142,10/173142.png,./10/173142.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",creative|fashionable,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)",Bad/Harmful|hot air|Air|Adventure/Danger|dragon
174326,10/174326.png,./10/174326.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",fashionable|active|manly|amused|youthful|loving,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Manly|Amused(humored,laughing)|Youthful(childlike)|Loving(loved,romantic)",Sensation/Pleasure|Sex|condom/tickler/sex|sensation/feeling|Fun/Sex
170938,10/170938.png,./10/170938.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|youthful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Youthful(childlike)|Eager(hungry,thirsty,passionate)",sweets|variety
175589,10/175589.png,./10/175589.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|amused|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",Work|Accident/Industrialism|working|fix/handyman |Everyday life/Humor
176549,10/176549.png,./10/176549.png,travel,travel,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)",educated|confident|conscious|active,"Educated(informed,enlightened,smart,savvy,intelligent)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Security/Fun/Family/Boat|direction|Direction/travel|Adventure|Compass
177009,10/177009.png,./10/177009.png,safety,safety|smoking_alcohol_abuse,"Safety, safe driving, fire safety|Smoking, alcohol abuse",creative|alert|feminine,"Creative(inventive,productive)|Alert(attentive,curious)|Feminine(womanly,girlish)",Sexuality/lack of control|Alcohol abuse|sex/lust|intimacy|Alcohol Abuse
173820,10/173820.png,./10/173820.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",alert|eager|active|creative|youthful,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Youthful(childlike)",NASCAR/racing|excitement/awesome|racing|Celebration
175788,10/175788.png,./10/175788.png,restaurant,restaurant,"Restaurants, cafe, fast food",persuaded|eager|manly|active,"Persuaded(impressed,enchanted,immersed)|Eager(hungry,thirsty,passionate)|Manly|Active(energetic,adventurous,vibrant,enthusiastic,playful)",New/Trendy|Wealth/Class|hipness/style|Beauty/Confindence|stylish/classy
171157,10/171157.png,./10/171157.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|creative|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",natural|core
174523,10/174523.png,./10/174523.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|jealous|eager,"Creative(inventive,productive)|Jealous|Eager(hungry,thirsty,passionate)",Decadence|melting/sugar/candy|Craving|fluid/dripping|Tempting/Satisfying
175055,10/175055.png,./10/175055.png,chocolate,chocolate|clothing,"Chocolate, cookies, candy, ice cream|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|amused|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",party ball|Moon|Neediness/Greed|Reach/Delicious|Popular
177370,10/177370.png,./10/177370.png,seasoning,seasoning,"Seasoning, condiments, ketchup",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",nature/purity/health|tomato sauce|natural|organic|fresh
172874,10/172874.png,./10/172874.png,environment,environment|animal_right,"Environment, nature, pollution, wildlife|Animal rights, animal abuse",creative|amused|alert|active,"Creative(inventive,productive)|Amused(humored,laughing)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Repair|Environment/Nature|Large problem|car|tough
173387,10/173387.png,./10/173387.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Cold/Refreshing|cold / refreshing|refreshing
175988,10/175988.png,./10/175988.png,safety,safety,"Safety, safe driving, fire safety",creative|cheerful|conscious,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Conscious(aware,thoughtful,prepared)",Car accident|Danger/Death|danger/risk|no symbol detected|distracted driving
170321,10/170321.png,./10/170321.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|inspired|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)","warrior|Warrior|battle|cooking|War, Armor "
170279,10/170279.png,./10/170279.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",alarmed|alert|emotional,"Alarmed(concerned,worried,anxious,overwhelmed)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Children|crazy |quirky edginess |big|Sadness 
171303,10/171303.png,./10/171303.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",irresistible |Love|attack|Pizza
177848,10/177848.png,./10/177848.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",creative|fashionable|feminine,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",subtlety|Beauty|Same/Similar|Blending in|beauty/fashion
172219,10/172219.png,./10/172219.png,smoking_alcohol_abuse,smoking_alcohol_abuse|human_right,"Smoking, alcohol abuse|Human rights",disturbed|creative|educated|empathetic|emotional,"Disturbed(disgusted,shocked)|Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Stuck/Harmful|Work attachment|attachment / slavery|Trapped/Slavery|servitude
171775,10/171775.png,./10/171775.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable,"Fashionable(trendy,elegant,beautiful,attractive,sexy)","Erasure, clearing|erases skin issues|flawless beauty"
173980,10/173980.png,./10/173980.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|alert|amazed|eager,"Creative(inventive,productive)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",Out of this World/Wanted|aliens|abducted/desired|Otherworldy|Desired
176265,10/176265.png,./10/176265.png,self_esteem,self_esteem|healthcare,"Self esteem, bullying, cyber bullying|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",creative|alert|active,"Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)","Germs|danger|Bullying|germs|sickness, bullying"
174205,10/174205.png,./10/174205.png,chips,chips|soda,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Soda, juice, milk, energy drinks, water",persuaded|eager|inspired|active,"Persuaded(impressed,enchanted,immersed)|Eager(hungry,thirsty,passionate)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Rush/Busy|Rushing|rush/hurry|Speed/rushing|rushing/in a hurry/tardiness
174010,10/174010.png,./10/174010.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Toblerone|Craving|adventure/daring|adventure/mystery|adventure
172560,10/172560.png,./10/172560.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",eager|creative|fashionable|feminine,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",simple/youthful/attractive|Beauty/Attractiveness
174469,10/174469.png,./10/174469.png,restaurant,restaurant,"Restaurants, cafe, fast food",alert|persuaded|creative|amused|loving,"Alert(attentive,curious)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Amused(humored,laughing)|Loving(loved,romantic)",Italy/Fresh|Freshness/Professionalism|Italy|Chef/Expert|cook/food
171941,10/171941.png,./10/171941.png,soda,soda,"Soda, juice, milk, energy drinks, water",active|creative|amused|inspired|conscious,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Amused(humored,laughing)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)",invisible bench|REST|Thirst|sports drinks
172192,10/172192.png,./10/172192.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",fashionable|eager|persuaded|creative|inspired|empathetic,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Eager(hungry,thirsty,passionate)|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Empathetic(sympathetic,supportive,understanding,receptive)",Say It/Speak|Revealing
171146,10/171146.png,./10/171146.png,domestic_violence,domestic_violence,Domestic violence,fashionable|afraid|feminine|creative|inspired,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Afraid(horrified,scared,fearful)|Feminine(womanly,girlish)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)",domestic violence|danger/ harm|violence/abuse|violence|Abuse
170442,10/170442.png,./10/170442.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Color|make-up
172503,10/172503.png,./10/172503.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",creative|confident|conscious|inspired|educated,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Conscious(aware,thoughtful,prepared)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)",Hospital/Healthcare|healthcare|healthy food
171889,10/171889.png,./10/171889.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|creative|cheerful|amused|calm,"Eager(hungry,thirsty,passionate)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Freezing|frozen|real milk|Frozen Yogurt Popsicles |natural
173245,10/173245.png,./10/173245.png,soda,soda,"Soda, juice, milk, energy drinks, water",amazed|grateful|emotional|active,"Amazed(surprised,astonished,awed,fascinated,intrigued)|Grateful(thankful)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Active/Energy|Sport
177229,10/177229.png,./10/177229.png,domestic_violence,domestic_violence|clothing,"Domestic violence|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",alarmed|fashionable|sad|inspired,"Alarmed(concerned,worried,anxious,overwhelmed)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Sad(depressed,upset,betrayed,distant)|Inspired(motivated,ambitious,empowered,hopeful,determined)",violence|submision|Sexism/Oppression|Spousal abuse/Violence|male dominance
172397,10/172397.png,./10/172397.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|feminine|inspired|eager,"Creative(inventive,productive)|Feminine(womanly,girlish)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Craving|Love|desire/love|Sensuality/Youth/Beauty
172203,10/172203.png,./10/172203.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|loving|calm,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Loving(loved,romantic)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Friendship/Belong|togetherness/friendship|friendship/sharing/fun
175215,10/175215.png,./10/175215.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",persuaded|educated|inspired|active,"Persuaded(impressed,enchanted,immersed)|Educated(informed,enlightened,smart,savvy,intelligent)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",convenience|Wells Fargo|tradition/reliability|Adventure|pioneer/exploration
171916,10/171916.png,./10/171916.png,education,education,"Education (universities, colleges, kindergarten, online degrees, etc.)",manly|creative|conscious,"Manly|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)",Sarcasm/School|Art
171464,10/171464.png,./10/171464.png,software,software|other_service,"Software (internet radio, streaming, job search website, grammar correction, travel planning, etc.)|Other services (dating, tax, legal, loan, religious, printing, catering, etc.)",educated|alert|feminine,"Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)|Feminine(womanly,girlish)",happy crazy|Intelligence|Einstein humor|Be yourself
176772,10/176772.png,./10/176772.png,environment,environment|animal_right,"Environment, nature, pollution, wildlife|Animal rights, animal abuse",alarmed|creative|alert|afraid,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)|Afraid(horrified,scared,fearful)",Environment|Pollution/Death|recycling/Harming/Living Green/Animal Death|environment|Nature/Environment
170591,10/170591.png,./10/170591.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|active|eager,"Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Eager(hungry,thirsty,passionate)",Healthy|vegetarian |healthy food|food|Food 
171415,10/171415.png,./10/171415.png,coffee,coffee|restaurant,"Coffee, tea|Restaurants, cafe, fast food",creative|cheerful|amused|amazed,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Amazed(surprised,astonished,awed,fascinated,intrigued)",encounter|dunkin|Ugly Stains|coffee
175651,10/175651.png,./10/175651.png,charities,charities|human_right,Charities|Human rights,alert|active|grateful|feminine|loving|inspired|conscious,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Grateful(thankful)|Feminine(womanly,girlish)|Loving(loved,romantic)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)",love/hope|Breast cancer awareness|Motherhood|females/cancer/awareness|Love/Culture
171733,10/171733.png,./10/171733.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|active|grateful|amazed|feminine|creative|cheerful|confident|amused|thrifty|inspired|conscious|youthful|educated|empathetic|emotional,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Grateful(thankful)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Feminine(womanly,girlish)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Confident(assured,strong,healthy)|Amused(humored,laughing)|Thrifty(frugal)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Conscious(aware,thoughtful,prepared)|Youthful(childlike)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",beauty|Delicateness of makeup|glamour |beauty
170411,10/170411.png,./10/170411.png,chips,chips|topic_food,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|topic_food",eager,"Eager(hungry,thirsty,passionate)",Danger|fishing|natural|fresh fish
172572,10/172572.png,./10/172572.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",active|fashionable|feminine,"Active(energetic,adventurous,vibrant,enthusiastic,playful)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Athletic/Fit|race / hurry / rush|Measurement|race
174033,10/174033.png,./10/174033.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",manly|fashionable|feminine,"Manly|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Youth/Attractiveness/Fitness|sex appeal|vintage|Beauty/Sex|lust/desire
174062,10/174062.png,./10/174062.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",clarity/conceal|coverage|Beauty|Beauty/Concealing|change
170572,10/170572.png,./10/170572.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|confident|active,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)","Speed|Travel|fly|flight,fast|TRAVEL"
172324,10/172324.png,./10/172324.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",healthy|Healthy/Diet Food|Healthy/Fresh|Healthy|salad/healthy/fresh
174172,10/174172.png,./10/174172.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",manly|alert|active,"Manly|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Excitement/Rugged|Adventure/Danger|rugged/adventure|power/excitement|Fun/Daring
170285,10/170285.png,./10/170285.png,safety,safety,"Safety, safe driving, fire safety",educated|sad|disturbed,"Educated(informed,enlightened,smart,savvy,intelligent)|Sad(depressed,upset,betrayed,distant)|Disturbed(disgusted,shocked)",HARMFUL|Death|red|Death 
173014,10/173014.png,./10/173014.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",Nature|cozy/warm|Calm/Relaxation
