ad_id,ocr_text,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords
173620,"WANT? NEED? SAME DIFFERENCE THE ALL-NEW NISSAN Z Starting at $29,930. The attraction of the all-new Nissan 370Z” is far more than physical. With its staggering 332 horsepower, the world’s first Synchr...",0.1963,0.4668,want|need|nissan,need|want|nissan
172151,"ah cuck premium q salad ds asian salad seek flavor, find harmony blend of crisp worm orange-glozed Chicken (grilled or rispy), snow ppeos, edamame, mandarin oranges, {nd almonds. Add the Newman's Own®...",-0.0339,0.4667,salad|ah|cuck,blend|add|ond
174617,"You Wouldn’t Let Your Child Smoke. Like smoking, eating meat increases the risk of heart disease and cancer.",0.0,0.0,let|child|smoke,cancer|meat|child
171596,"7 ] | + f | | wa lia, DIFFERENT!",0.0,0.6,wa|lia|different,different
175121,15 BUCKS FOR SEX ISN'T al ON Se —_ \,0.0,0.0,15|bucks|sex,al|se|15
172263,"You know that sports car you always wanted? With its 24 liter, 12-valve,140-horsepower engine, independent rear suspension, and sticker price under $14,000"" the new a lot of sports car. But you can ha...",0.0682,0.2835,sports|car|new,sports|car|new
174196,"Canon kNow HOW""",0.0,0.0,canon|know,know
177938,WOOL: THE NAHED T THERE'S NOTHING WARM AND WOOL.,0.6,0.6,wool|nahed|nothing,
172366,10:09 Mindful Money On the Go Le: Test banking app fr Apple Wate is designed wearable a personal banking Rat when ‘money was physical. The Oa Mabie Snapshot gues customers acces 10 ‘Row account witout...,0.0366,0.4553,money|banking|app,banking|money|10
171139,"3 TEXT DAVEY TO 73822 10 SEE PETA2'S EXCLUSIVE INTERVIEW.* | AM DAVEY HAVOK, AND | AN A HELP for fo. Ful terms ae at A vegan saves the lives of more than 100 animals every year Live with compassion: f...",0.3182,0.5,davey|animals|text,animals|fo|exclusive
172354,For price youcan a Excel. HYUNDAI Cars that make ser,0.0,0.0,price|youcan|excel,cars|price|make
173849,"Drink better, Live better",0.3788,0.5,better|drink|live,better|drink|live
172784,ald wi ay chase cf oro OR Chicken th Back P arcing Val my for ote « September by: x LINE VOUCHER Servings featured are for purposes only.,-0.2,0.65,ald|wi|ay,wi|ay|th
173151,ALL THE TASTE WITH,0.0,0.0,taste,taste
173320,Twice as rich as ordinary milk ARNATION Milk is pure cows’ milk evap- orated to the consistency of cream by re- moving part of the water only. Its as whole milk may be restored by diluting with half w...,0.1599,0.5127,milk|carnation|water,milk|cup|water
175919,: XS! je,0.0,0.0,xs|je,
173735,"WE HIRED MISS TURKEY TO HELP SELL OUR NEW CHARBROILED TURKEY BURGE! BECAUSE, WELL, THEY’RE BOTH NAMED TURKEY.",0.1705,0.4545,turkey|hired|miss,help|new
174063,2- CALABRIA 2% 2 9- ITALIA BELLA 2708 2341 4-POMO DORO 2711 3562,0.0,0.0,calabria|italia|bella,
171234,"BLACK FRIDAY WEEKEND! iS — UP TO IN TOTAL REBATES ON TIRE & WHEEL PURCHASES » Shop for Tires » Shop for Wheels If you're looking for Black Friday deals on tires and wheels, Discount Tire Direct can he...",-0.0368,0.4819,wheels|rebate|instant,rebate|select|50
175349,Favorite Straight Bourbon,0.35,0.7,favorite|straight|bourbon,favorite
173159,ONE CHILD IS HOLDING SOMETHING THAT’S BEEN BANNED IN AMERICA | TO PROTECT THEM.,0.0,0.0,one|child|holding,child|america
173672,» 2015 NISSAN SENTRA,0.0,0.0,2015|nissan|sentra,2015|nissan
170924,EVER SEE THE PAPARAZZI FOLLOW A DELIVERY TRUCK? DONUTS COFFEE IS NOW AVAILABLE IM YOUR COFFEE AISLE.,0.4,0.4,coffee|ever|see,coffee|im|available
175214,ENVISION® PLANNING PROCESS,0.0,0.0,planning|process,
174946,GAA GOOD THAT WE DID NOT INVENT EVERYTHING.,0.7,0.6,gaa|good|invent,did|good
176629,Ww Come W; 0,0.0,0.0,ww|come,come
172150,39% 24% 2% 35% Private money Health taxes Foreign donors. State budget Who funds our healthcare? | Read. It makes a difference. newspaper,-0.0625,0.25,39|24|35,24|money|health
177336,WHY IS IT SO HARD TO SEE BLACK AND BLUE,-0.1528,0.3583,hard|see|black,hard|blue|black
172298,TAS GODIVA thocolatier,0.0,0.0,tas|godiva|thocolatier,
176131,"Elizabeth Berkley For free recipes, visit PETA.org Photo: www.SebreePhoto.com and Makeup: Kim Goo",0.4,0.8,elizabeth|berkley|free,org|visit|www
170643,"PAGE (9| OF 14 WEEKLY AD FOR DECEMBER 25-27, 2014 9 Grand Island NE VIDEO GAMES GET THE LATEST HITS AT GREAT PRICES GAMERS CLUB ADDITIONAL 20% OFF NEW GAMES FOR TWO FULL YEARS Bx00K ON 12 OR 24 MONTHS...",0.4038,0.6924,games|xbox|console,months|99|2014
175614,YOUR LUNGS ARE MORE SENSITIVE THAN YOU THINK. STOP SMOKING. CS Casa de,0.3,0.7,lungs|sensitive|think,smoking|stop|think
172304,Lots more of what you buy chocolate for ilovetvcommercials.com,0.5,0.5,lots|buy|chocolate,buy|chocolate|com
171664,NISSAN NAVARA MORE CAPACITY FOR FUN,0.4,0.35,nissan|navara|capacity,fun|nissan
170664,ALL YOU CAN EAT CHIKIN NUGGETS & WAFFLE FRIES ONLY,0.0,1.0,eat|chikin|nuggets,eat
174075,"“CHIPOTLE” HEALTHY Eat two “all natural” Chipotle burritos a week and could 40 pounds in a year. Chipotle makes high-calorie burritos and tacos, but spends most of its marketing dollars stressing how ...",0.45,0.4833,chipotle|burritos|experts,make|meat|fat
173252,r lo — aid in THE NEW NISSAN SUNNY. = IT'S NOT JUST A A,0.1364,0.4545,lo|aid|new,nissan|just|new
172593,"Spritewithvodka. So tartand tingling, we just keep it quiet.",0.0,0.3333,spritewithvodka|tartand|tingling,just
173947,imple Fresh Ingre dients,0.3,0.5,imple|fresh|ingre,fresh
173083,BE PART Ol IT:,0.0,0.0,part|ol,
174790,four howse Supuro,0.0,0.0,four|howse|supuro,
170420,"UCF AREA 407-384-8888 407-208-1616 5944S Orange Blossom 306 N Alafaya TRL (407) 850-2222 (407) 208-1616 Brooklyn 2 topping Pizzas & a2liter &a2 liter $1693, $19.99 $1599, THE CANGETFOR A Feb ath",0.0,0.0,407|ucf|area,99|19
177409,"ARE YOU POURING, ON THE POUNDS? DON’T DRINK YOURSELF FAT. Cut back on soda and other sugary beverages. nve Go with water, seltzer or low-fat milk instead, so",-0.0625,0.1875,pouring|pounds|drink,fat|cut|low
173489,Tum on your adventure.,0.0,0.0,tum|adventure,
171614,3 cube design by nissan,0.0,0.0,cube|design|nissan,design|nissan
170288,"U7] Habitat Homes \ & DIDYOUDO TODAY? ® ‘You can change the world. Girl Scouts can give opportunities and the tools. And you Can got started right here and now, in your own, backyard. Learn more at",0.4619,0.6786,u7|habitat|homes,learn|right|change
176502,SEE YOU ON THE ROAD! FOR MORE UNDERSTANDING ON THE ROADS > USE REFLECTORS,0.5,0.5,see|road|understanding,road|use
170117,Milk’s Favorite Summer Dip.,0.5,1.0,milk|favorite|summer,favorite|milk
172049,FALL THE Buckle @,0.0,0.0,fall|buckle,
173688,PROUDLY INTRODUCING XD THE EVERY DUTY TRUCK,0.8,1.0,proudly|introducing|xd,introducing
173397,Mental Health roundation Registered charity 801130 (England) SC039714 (Scotland) WHAT'S PLAYING ON YOUR MIND? Manage your stress online with mindfulness.,-0.1,0.2,mental|health|roundation,mind|online|health
172015,Place Make the world a,0.0,0.0,place|make|world,place|world|make
172453,"a Break, ove»",0.0,0.0,break|ove,break
172422,THE*1 SELLING IMPORT IN JAPAN.,0.0,0.0,selling|import|japan,
170555,& UNBOTTLE YOURSELF,0.0,0.0,unbottle,
170277,UNSCRAMBLE THE FUN SCOVER WHY SCRAMBLING FOR NEW PINK YUM: mixed-up words. each square.,0.1121,0.3182,unscramble|fun|scover,fun|new
170115,"Dunkin Donuts is now offering a litte bit more than just your morning donut. We now offer personal pizzas made just for you whenever you want one, more than coffee and donuts Dunkin’ Deli® shops are c...",0.2,0.36,dunkin|donuts|shops,just|bit|personal
171861,"Any car can offer a hands-free calling device. Only the Fiesta offers voice-activated SYNC? With SYNC, you can use your voice to doa whole lot more than just make calls. After all, it's one of the mos...",0.2623,0.4935,fiesta|sync|one,lot|leave|offers
173651,NAPOLI CITIES ARE MADE FOR MICRA NISSAN MICRA,0.0,0.0,micra|napoli|cities,nissan
171273,BEAT ro IN A NATIONAL TASTE TEST,0.0,0.0,beat|ro|national,test|national|taste
170430,New Mexican hot flavor Doritos = something else,0.1288,0.4348,new|mexican|hot,hot|flavor|new
173912,A Taste That Inspires New Trail New Gear [7] New Salad The New Southwest Salad. =,0.1364,0.4545,new|salad|taste,new|taste
170693,oars rent a oe Win ie Chine Pain Apt,0.7,0.7,oars|rent|oe,oe|win
170812,— Being up front is only bad at the movies. citibank,-0.35,0.8333,front|bad|movies,bad|citibank
174855,"tell you but cream sundses have hundkeds of and gas of fat So the indulgence you enjoy today equals hours inthe {gym here's TCBY Made with fe frozen yogurt our sundaes havea the indulgent, creamy tast...",0.4,0.5,enjoy|gym|tcby,enjoy|frozen|fe
174623,‘SMALL SENSATIONS LIVED BiG.,-0.125,0.25,small|sensations|lived,small|big
172778,happy ‘australia day,0.8,1.0,happy|australia|day,happy|day
170402,"unusual to drive the vehicle you were conceived in. Love wos everywhere der hat were ca down sin lowing gus naw rectors, the year you were born. Love on think of, from you sheepskins now moth-eaten. L...",0.1782,0.4961,love|unusual|drive,love|der|ond
176374,Every time someone eats a Curly Fry an angel mugs a sweet old lady.,0.225,0.425,every|time|someone,sweet|old|time
174721,Too late to see!,-0.375,0.6,late|see,
171046,THE KEY INGREDIENT This luxurious new chocolate is exclusively from Godiva. A soft blend of our most favored chocolates wrapped around a warm strawberry and cherry center. Strictly for seduction use o...,0.2545,0.6131,key|ingredient|luxurious,blend|center|use
170473,"° mn 4 z= m ° =x c ""oO m = > < nexican fas estaure Featuring the tacos, burritos, gorditas, quesidillas, “and nachos, this food catches your taste buds in just one bite! uv =a n lo} a m iS) < 1nQ 1439",0.0,0.0,mn|oo|nexican,food|taste|just
171853,not fast food”,-0.1,0.6,fast|food,fast|food
171561,med choad och bitar a,0.0,0.0,med|choad|och,
173143,fe NEW L@@SE CHANGE MENU,0.1364,0.4545,fe|new|se,fe|menu|change
170449,URBAN OUTFITTERS Urban On Insiders Get More: Take 50% Off Sale! ENDS MONDAY IN STORES ONLY,0.1562,0.375,urban|outfitters|insiders,sale|stores|50
172390,STRNG An can make a difference,0.0,0.0,strng|make|difference,make
171824,FROZEN juice WAFFLES FROZEN Desserts SR \ FROZEN VEGETABLES — 129 a: #GroceriesNotGu,0.0,0.0,frozen|juice|waffles,frozen
172803,"mini Have a,Break, Have a",0.0,0.0,mini|break,break
171136,"Creamy. Cool. Collected. Red Mango’s frozen yogurt is a nutritious dessert that transforms average into trendy, hip and smooth. Bowling pins, golf balls Treat yourself well and ticket stubs no longer ...",0.215,0.525,red|mango|average,red|frozen|smooth
172451,New ColorGenius Liquid Foundation,0.1364,0.4545,new|colorgenius|liquid,foundation|new
174998,i mused Randall as he leaded SECRET REFRIGERATED BUNKER IN HIS BACKYARD.,-0.4,0.7,mused|randall|leaded,
170752,"As seenon | Fridays, 8/7¢ CINNABON SWEET SUPPORT FOR THE FIGHT AGAINST BREAST CANCER You can donate at give.mobi/cinnabon",0.35,0.65,seenon|fridays|cinnabon,cancer|sweet|support
170853,BLUEMOTION RANGE. SAVE MONEY ON FUEL. ‘AND HELP SAVE THE PLA' NET AS WELL. Think Blue.,0.0,0.05,save|bluemotion|range,save|fuel|range
176930,water changes everything. charitywater.org,0.0,0.0,water|changes|everything,water|org
171555,"No, you can’t get Peppenjack on that",0.0,0.0,get|peppenjack,
173439,SORRY IWAS EATING A MILKY WAY Jon SECURITY GUARD Kip,-0.5,1.0,sorry|iwas|eating,eating|way
171254,That’s How Rinful it ts. —,0.0,0.0,rinful|ts,
174383,"Spring into action ‘Spring is in the air and friends are dropping by, so be prepared! Visit ritzcrackers.com for spring entertaining ideas. Recipes, party themes, even invites-everything you need to g...",0.6164,0.5875,spring|visit|ideas,visit|friends|com
172120,I’SEVEN ENJOY BETTER WITH TWO MORE HOT OR CLASSIC WHY NOT BOTH? ‘ABOUT TO COME SOON ABOUT TO COME SOON y j < <,0.3633,0.5033,come|soon|seven,come|hot|enjoy
173660,"HOLIDAY BONUS CASH UPTO ON POPULAR MODELS $3900 bony cash on 2012/2013 Tuan. Amada, Murano, Murano and Bade lay burs cash on 2612) 2018 Numa Rogue, 2013 tnd aj, Must (ake delivery new Subject Vanes by...",0.1899,0.5626,cash|murano|holiday,cash|2013|subject
173086,Delighting You Always $1597 AGT: ATI 7 EF $2299 EOS 602 A NEW PERSPECTIVE Raise the bar by telling your story in a new perspective. The new Canon EOS 60D captures the perfect image effortlessly. Its b...,0.255,0.5984,new|perspective|eos,new|built|camera
177721,"Women don't leave the Kitchen! We all know a woman's place is in the home, cooking a man a delicious meal. But if you are still enjoying the il bachelor’s life and don’t havea little miss waiting on y...",0.1481,0.6278,women|leave|kitchen,don|woman|meal
171589,THINK ABOUT A BETTER INSULATION BEFORE CONSTRUCTING,0.5,0.5,think|better|insulation,think|better
173460,"pure mint loathes green made like no other Pure, colorless mint extract. Mint in its most natural form. Cream, sugar, eggs and dark chocolate are then added. The result is found nowhere else. Haagen-D...",0.1059,0.425,mint|pure|loathes,mint|pure|green
172564,Infiniti G Onepexaer spema,0.0,0.0,infiniti|onepexaer|spema,
174682,"SONY make,believe cruzar un punto sin retomo",0.0,0.0,sony|make|believe,make
173123,verizon YORK HAS CALL 1.888.FiOS.NYC verizon.com/fios,0.0,0.0,verizon|york|call,york|com
173861,Ajuo 9°9) Jo shng Aun Ang am OL Jo xog > (up to $2.99) — 4 Box of 100 calorie pouches when you buy any three bags of Goldfish® crackers (6.6 oz. or ge) ja 1005 1) oe! ALORIE A *offer valid with coupon...,0.0,1.0,jo|ajuo|shng,pepperidge|99|valid
174239,You CAN'T EXPECT To RAISE FOSTER PARENTS ARE NEEDED.,0.0,0.0,ca|expect|raise,
172786,Right Nature’ HOMETOWN MARKET,0.2857,0.5357,right|nature|hometown,nature|market|right
173948,Pizza Hor 24 822 500,0.0,0.0,pizza|hor|24,pizza|24
171179,it'll tickle yoreinnards!,0.0,0.0,tickle|yoreinnards,ll
173954,"Limited time offer. Not “ participation, del",-0.0714,0.1429,limited|time|offer,limited|offer|time
170023,ILLS MONTREAL LONDON PARIS MADRID MOSCOW TOKYO BCBG.COM NEW YORK BEVERLY HI BCBGMAXAZRIA,0.1364,0.4545,ills|montreal|london,york|com|new
175978,"KICK THE CO, HABIT. SWITCH TO ELECTRICITY GENERATED FROM THE WIND. With carbon dioxide levels on the rise, it’s time we find a solution that will reduce our carbon footprint. So, this World Environmen...",0.0,0.0,kick|co|habit,com|bit|making
170008,"Almost everyone who hears the words “You have cancer” has a fleeting moment of panic. Then you listen to your doctor lay out all the options. And you realize you can beat cancer. It takes teamwork, te...",0.02,0.2,cancer|beat|takes,cancer|bring|art
173029,Coshwere for Wie 9 QE 1-800-814-1810 landsend.con Like sm Phe,0.0,0.0,coshwere|wie|qe,800|like
175506,"...and she's got Cookies made with Candy ON EVERY WRAPPER CURTISS CANDY COMPANY © Producers of Fine Foods - CHICAGO 13, ILLINOIS",0.4167,0.5,candy|got|cookies,candy|chicago|cookies
176808,"TATA STEEL YOU CLICK. WE PLANT. Visit: www.tatasteel.com/freeplant.asp ‘TATA STEEL. ‘ Worl Environme Sth June-4th July, 2011",0.0,0.0,tata|steel|click,june|visit|www
176258,KK “ 2 | ge: | iz? ae RK KKK KK LEAK,0.0,0.0,kk|ge|iz,ae
173098,Lindt Chocolate USA October 9 Today is the day! We are giving away 1 Million bags of LINDOR truffles! Click to claim yours before they are gone: http://on.fb.me/ROL31. LINDT IS GIVING AWAY 1 MILLION B...,0.0,0.0,lindt|giving|away,million|away|today
177539,When Fries Can't Resist The Attraction,0.0,0.0,fries|ca|resist,
177981,"BE COMFORTABLE AND LET ANIMALS KEEP THEIRS. IN YOUR OWN SKIN, Photo: Robert Sebre + Grooming",0.5,0.9,comfortable|let|animals,animals|skin|let
175083,THE KING'S ‘ and we're not talking about burgers.,0.0,0.0,king|talking|burgers,king
175875,TOYOTA Today Tomorrow Toyota,0.0,0.0,toyota|today|tomorrow,today
175708,Pedestrians don’t come with airbags. Yield to pedestrians when turning.,0.0,0.0,pedestrians|come|airbags,come|don
173237,AC A DI GIORGIO ARMANI FOUR HOMME,0.0,0.0,ac|di|giorgio,
170537,ACLEARCASEOF INFRINGEMENT ero,0.0,0.0,aclearcaseof|infringement|ero,
170564,"BROWNIES THAT DO GOOD Greyston Bakery shows how business can serve the community by providing jobs, training & child care to the underserved. Go to benjerry.com to learn more about responsible sourcin...",0.35,0.4125,brownies|good|greyston,child|learn|business
176161,"1963, Miton S. Hershey donated 50 milion dollars to start Hershey Medical Center Teaching",-0.05,0.05,hershey|1963|miton,hershey|start|center
172539,Three-flavored fun % from Mars’ sunlit best liked chocolate-covered candy bar in all the world...Milky Way. Rich mile chocolate 2. Golden caramel 3. Creamy chocolate malted milk nougat,0.515,0.51,chocolate|fun|mars,chocolate|caramel|fun
171382,TEMPTATION Make off with as many rich chocolate pieces as you can handle.,0.4375,0.625,temptation|make|many,rich|chocolate|make
170980,"Cookies & Cream Pudding Pops Blend Together: @ 1 Pkg. of Vanilla or White Chocolate Pudding, mixed according to pkg. 1C. crushed chocolate sandwich cookies",-0.0333,0.1167,cookies|pudding|pkg,cookies|chocolate|vanilla
171991,yl- 1 tbe wo 27 bers tress Every minute,0.0,0.0,tbe|wo|27,wo
175672,WISH YOU WERE by-Garrett Price,0.0,0.0,wish|price,price
170950,mon A surety or Coxp Stone ICE GREAM AND BELLY® JELLY BEANS Exter the ET TOOTH © Gala Stone come as Jelly Bell Ice Cream Parlor beans,0.0,0.0,stone|ice|jelly,ice|et|come
173868,citibank DEBT CONSOLIDATION FAMILY VACATION HOME IMPROVEMENT CAR REPAIRS,0.0,0.0,citibank|debt|consolidation,citibank|family|home
175863,Be GREAT SUCCESS E> ac,0.55,0.375,great|success|ac,great
171761,live on the G6 of life,0.1364,0.5,live|g6|life,live|life
176541,PUTTING THE GREEN BACK COLOR BRILLIANCE. GO GREEN. Me ARE THE LEADER 1M: Low vor Low HAPs NORTHSTAR COATINGS,-0.08,0.24,green|low|putting,green|low|color
174220,thecandiesfoundation.org SCHOOL SUCKS?” 2007,-0.3,0.3,school|sucks|2007,school|org
172215,"Hilton Maldives Hilton Rangali Island South Ari Atoll, P.0.Box 2034, Republic of Maldives. Ever woken up and found yourself in a dream? miles away from 9 to 5. Where daily appointments are with white ...",0.15,0.175,hilton|maldives|rangali,tel|daily|contact
170123,"FROZEN YOGURT SALES GO BACK TO THE BOVS 6 GIRLS CLUB Wednesday 9th R, E. oe ~ re S v x ~ a oRE @ Located at 1677 Marion Mt. Gilead Road, Suite 500. Marion, OH 43302",0.0,0.0,marion|frozen|yogurt,mt|girls|frozen
174049,Pigs The Way of,0.0,0.0,pigs|way,way
171261,AMERICAN. 4 OF,0.0,0.0,american,american
172410,ARTIFICIAL? andy on earth comes from Mars) it to describe the chocolate we use at Mars as real chocolate or pure chocolate. (It is all three.) But “artificial?” Never! We prefer to make candy the good...,0.1993,0.565,mars|chocolate|bar,chocolate|bar|earth
172704,“At 60 miles an hour the loudest noise in this new Rolls-Royce comes from the electric clock” What makes RollsRoyee the best car in the world? “There is really no magic about it— says an eminent Rolls...,0.0966,0.5636,60|miles|hour,says|comes|miles
173669,"To promote Dr. Barata Cockroach), a pest control ‘company, an action was carried out in pizza boxes. When finishing a pizza, the person would see a ‘cockroach printed on the box.",0.1,0.1,cockroach|pizza|promote,pizza|control|person
170379,INTENSE MAGNUM PLEASURE THAT STAYS WITH YOU MAGNU INFIN| For pleasure seekers,0.2,1.0,pleasure|intense|magnum,pleasure
171777,Finger Lickin’ Good! at Rs. 990/-,0.875,0.6,finger|lickin|good,rs|good
172997,LiFe 1S A BEAUTIFUL sPoRT LACOSTE (pe,0.85,1.0,life|1s|beautiful,lacoste|beautiful|life
173814,"Adding a piece of art adds value for life. SS ASTON MARTIN,",0.0,0.0,adding|piece|art,art|ss|value
176608,| Symmetry sucks. cube design by nissan,-0.3,0.3,symmetry|sucks|cube,design|nissan
177211,NOT JUST ANY - LOW FATS | NUTRITIOUS | LOW SUGAR THE COUNTRY’S BEST YOGURT brand of } froz ein Pakistan in ‘country’s,0.3333,0.3,low|country|fats,low|brand|sugar
173071,"Enrerram You, Leave the elephants in the wild! Boycott the Circus! Circuses.com",0.1562,0.4,enrerram|leave|elephants,leave|com
172402,i 3 A i 3 3,0.0,0.0,,
172336,YOUR ACCOUNT DEDICATED SERVICE REWARDS TRAVEL SHOPPING & DINING EVENTS & EXPERIENCES BENEFITS OVERVIEW,0.0,0.0,account|dedicated|service,rewards|travel|service
171301,"rou | 30% AMERICAN LENDS REA-TVE RESULTS — Treat mt ROCK ON, BUFFALO! you! LOUD AND CLEAR. You entered hee Domino's fr a yer. WY LARGE AVERICAN FOR AN AMERICAN NOW TO PAY UPN YOUTUBECOM 12TH",0.0829,0.3224,american|rou|30,american|mt|large
177991,seared SEE LIFE THROUGH THE EYES OF AKFC CHICKEN SOMETHING FOR KATE FOR |,-0.6,0.95,seared|see|life,chicken|life
172365,"HEARTS ON FIRE’ THE WORLD'S MOST PERFECTLY CUT DIAMOND® MORENA BACCARIN FOR HEARTS ON FIRE Stores, Authorized Retalers, 877-PERFECT",0.75,0.75,hearts|fire|world,cut|stores|perfect
170814,Domestic violence and sexual assault are everyone’s business. It’s time we all speak out to stop the violence. No more excuses. No more silence. No more violence. FOUNDATION www.nomore.org BillMcComb ...,-0.05,0.4867,violence|domestic|sexual,violence|rights|foundation
170066,19 PIECE BEAUTY BAG GLOROUS WITH ANY 860 ONLINE PURCHASE A*115 Value! 3 BONUS,0.0,0.0,19|piece|beauty,19|value|online
170076,"ARE PRE@UENT Prevent the spread of these bloodthirsty parasites. # Inspect hotel room, sheets and mattress # Thorougly inspect bags before bringing seams for bugs or small dark stains. them back into ...",-0.0198,0.4563,bags|inspect|room,away|different|dark
177439,"GUY WITH THE STORY ABOUT THE BEAR,",0.0,0.0,guy|story|bear,story
175312,We focus on customizing Target's direct mail program. So they don't have to. Xerox software allows Target to deliver specially personalized offers to each and every mailbox. Which in turn allows Targe...,0.1939,0.3673,xerox|target|focus,ready|business|real
173422,like more creamy filling make them best!,0.75,0.4,like|creamy|filling,creamy|best|make
171313,THE LOUDEST TASTE ON EARTH! MS,0.0,0.0,loudest|taste|earth,earth|taste
172915,"LIKE DOWNLOADING MUSIC FROM THE INTERNET, ONLY LEGAL TELL YOUR FRIENDS",0.1,0.6,like|downloading|music,friends|tell|like
171697,THE CLASSIC MEW'S Now RE-CUT FOR WOMEN,0.1667,0.1667,classic|mew|women,cut|women
171142,ONE DAY. ONE EXCLUSIVE OFEF Rs DECEMBER 1 ONLY! FREE OVERNIGHT SHIPPING FIND A MAC STORE LIVE CHAT WITH OUR MAKEUP ARTISTS USE CODE CYBER AT CHECKOUT MONDAY-FRIDAY L0AM-LOPM EST,0.1788,0.7667,one|day|exclusive,code|rs|friday
171128,bow QUEEN Wa Bs. SPECIAL VALUE STRAWBERRY SUNDAE JUNE 16th,0.3571,0.5714,bow|queen|wa,queen|june|value
177440,"7 | Art 5326 269% toe OM 298 Piel Sate und Sieg. Hem 4st OM Shorts Art 2128, 78% 729% ud 2 * etztinthrem vel aus der neuen Und dos nae ‘hh LACOSTE",0.0,0.0,art|om|und,art|om|der
172801,"NE Tough day, Need a break? Grab A KitKat",-0.3889,0.8333,ne|tough|day,ne|break|need
171056,THE MIDDLEWEIGHT CHAMPION 44-Ton Truck Too Small? Is a Truck TOO BIG? Then Use the INTERNATIONAL to 1-Ton Model D-15,-0.0833,0.1667,truck|middleweight|champion,model|international|small
173434,"oN Fae OUTSIDE OF YOU, IS THE BEST THING / IN THE ne INSIDE oF you, MINNIE-THAT MILK IS THE BEST THING IN THE WORLD/ Y By) GRAND RAPIDS MILK GRAND RAPIDS CREAMERY CO. 305 Scribner Ave., N. W. Tel. 9-3...",0.6,0.53,best|thing|milk,thing|milk|best
176437,Peace &©ream xv.,0.0,0.0,peace|xv,
170716,"rious minerals, ss touch-ups in a sophisticated compact, lic lustre, giving skin a subtle glow. izeskin",0.0833,0.75,rious|minerals|ss,ss|touch|skin
170198,WEB BROWSER ( U LTA WHAT'S NEW MAKEUP SKIN FRAGRANCE HAIR SALE BEAUTY Join ULTAmate Rewards and start earning points! FREE SAMPLES with every order FREE SHIPPING OVER $25. NO COUPON NEEDED! BLACK FRID...,0.1053,0.5697,free|black|friday,friday|online|black
176286,never x ) 2S See n,0.0,0.0,never|2s|see,
173828,"For one. ‘TEVA TA: ‘THIS TANTALIZING, WHO WO! IT ALL FOR THEMSELVES? toppings cheeses and a thas made fr {just one you. And ts ready ines tha Ove want alone! IT'S NOT DELIVERY. + IT'S DiGIORNO. ¢ FOR ...",0.25,0.5,one|teva|ta,wo|fr|ready
170828,My name is and | evaluate Ujtomer experience NOUN NOUN and our teams’ performance . Our customers have ADJECTIVE 4 . high expectations and want their questions answered ADJECTIVE 4 simply and . Custom...,0.1708,0.5432,noun|customers|want,customers|want|person
171107,"Aa The dock Said NoRumning, but it didnt say anything, about prize-winning Canvionballs. \f this were the summer Olympics: \would have won the gold When our Officially turned into prunes, we got out O...",0.5,0.5,aa|dock|said,gold|won|say
170159,"PenFed 30-Year Fixed Mortgage — Financing in all 50 states % é RATE * Long-term, stable payments % * Free 60-day rate lock’ 3.549 im | Relax knowing you a great rate on your mortgage with PenFed. Appl...",0.2146,0.4996,rate|penfed|apply,rate|payment|apply
175557,"JUST liquid hand wash: If you aren't totally clean, youare filthy magazinesenl",-0.2167,0.85,liquid|hand|wash,just
171014,TENSIVE SKIN RUM CORRECTOR TENSIVE SKIN RUM CONCEALER,0.0,0.0,tensive|skin|rum,skin
171676,"OF TRUTH ‘Mommy asked who the chocolate ce Daddy asked Sally sai ale the icecream, asked who ate the",0.0,0.0,asked|truth|mommy,chocolate
171378,"Still in love after 50 years. Add a personal touch to special occassions with recipes featuring Haagen Dazs ice cream, sorbet or frozen yogurt. The philosophy of Haagen Dazs is simple: Find the purest...",0.2452,0.4106,ice|cream|haagen,ice|cream|frozen
173894,“@ Attractive I Top Prize: S$500 Cash - »\ 5 Special Prizes: S$100 The Choice Vouchers Prizes: Nestle Hamper worth S$50 each da ‘,0.4893,0.5429,prizes|attractive|top,nestle|cash|choice
171625,"BURGER Look for In-N-Out Burger"" at Timbré @ Gillman MRT stato: Labrador Park) 9A Lock Road Gitlman Barracks Singapore 108926 12 November 2014 1am to 3pm First come, first served. Limited quantities f...",0.2321,0.4524,burger|singapore|first,burger|singapore|come
174445,"Mark Twain (1835-1910) ye we meet Susan Baker (1980-2008) said, SHOPPING. TGIF :-) DON'T TEXT & DRIVE",0.5,1.0,mark|twain|ye,meet|text|drive
172025,LANDS’ END CHART A NEW COURSE exclusively at LandsEnd.com,0.1364,0.4545,lands|end|chart,end|com|new
170495,Total Kills To Date: 49 MYNSTER ENERGY Cannabis: still safer than the shit your kids are drinking.,-0.1,0.775,total|kills|date,total|kids|energy
175437,"PHA PET HEALTH ‘ASSOCIATION,",0.0,0.0,pha|pet|health,health
173596,Strong Kids NIDO® Kinder 1+ with Prebio 1™ Objective / Communicate how the Nestlé Nido Instant Milk d helps to the children’s growth. Challenge / We need the graphic piece go directly to mothers. In t...,0.0762,0.4061,children|graphic|strong,children|nestlé|getting
170424,ony ves REFRESHING NEW FEELING,0.3182,0.7273,ony|ves|refreshing,new
173260,RY MONDAY EVE = — ei i orice anid Waites,0.0,0.0,ry|monday|eve,
